ComID,CodRIP,CodREG,CodPROV,CodCOM,CodUTS,Name,Area (m2),UTM X (m E),UTM Y (m N),Lat (Deg N),Lon (Deg E),EOBS Points
4261,3,9,45,45,45006,Filattiera,4.86E+07,575556.3172,4.91E+06,44.36672203,9.948262159,4
4262,3,9,45,45,45007,Fivizzano,1.80E+08,590432.6572,4.90E+06,44.21263533,10.13200188,7
4263,3,9,45,45,45008,Fosdinovo,4.81E+07,582115.384,4.89E+06,44.14384112,10.02669517,4
4264,3,9,45,45,45009,Licciana Nardi,5.54E+07,583596.88,4.90E+06,44.28399604,10.04770057,4
4265,3,9,45,45,45010,Massa,9.34E+07,593048.1123,4.88E+06,44.05511309,10.16164863,4
4266,3,9,45,45,45011,Montignoso,1.69E+07,593897.2933,4.87E+06,44.01150612,10.1713907,4
4267,3,9,45,45,45012,Mulazzo,6.25E+07,570478.5602,4.91E+06,44.3011579,9.883549342,4
4268,3,9,45,45,45013,Podenzana,1.75E+07,573319.7818,4.90E+06,44.20841293,9.917724382,4
4269,3,9,45,45,45014,Pontremoli,1.83E+08,569807.4532,4.92E+06,44.41183967,9.876785081,8
4270,3,9,45,45,45015,Tresana,4.43E+07,572090.3867,4.90E+06,44.24607553,9.902911997,4
4271,3,9,45,45,45016,Villafranca in Lunigiana,2.92E+07,577001.9159,4.90E+06,44.28900143,9.965129576,4
4272,3,9,45,45,45017,Zeri,7.32E+07,561799.2203,4.91E+06,44.34596965,9.775331634,5
4273,3,9,46,46,46001,Altopascio,2.89E+07,635382.2136,4.85E+06,43.81751227,10.68344097,4
4274,3,9,46,46,46002,Bagni di Lucca,1.65E+08,631320.9127,4.88E+06,44.03913329,10.63901642,5
4275,3,9,46,46,46003,Barga,6.63E+07,620690.2552,4.88E+06,44.09757598,10.50781953,4
4276,3,9,46,46,46004,Borgo a Mozzano,7.19E+07,621691.5915,4.87E+06,43.97438469,10.51718225,4
4277,3,9,46,46,46005,Camaiore,8.50E+07,605980.0905,4.86E+06,43.9281061,10.32027643,5
4278,3,9,46,46,46006,Camporgiano,2.70E+07,606108.841,4.89E+06,44.14779218,10.32677428,4
4279,3,9,46,46,46007,Capannori,1.55E+08,626786.5218,4.85E+06,43.834791,10.57701201,6
4280,3,9,46,46,46008,Careggine,2.42E+07,605723.1367,4.88E+06,44.09682511,10.32081529,4
4281,3,9,46,46,46009,Castelnuovo di Garfagnana,2.86E+07,611046.8186,4.88E+06,44.10522133,10.38752083,4
4282,3,9,46,46,46010,Castiglione di Garfagnana,4.89E+07,615793.9513,4.89E+06,44.18397588,10.44876067,4
4283,3,9,46,46,46011,Coreglia Antelminelli,5.34E+07,624296.1292,4.88E+06,44.06900574,10.55212109,4
4284,3,9,46,46,46013,Forte dei Marmi,9.15E+06,594146.8677,4.87E+06,43.96448901,10.17357731,4
4285,3,9,46,46,46014,Fosciandora,2.02E+07,618302.2139,4.89E+06,44.12598897,10.47869365,4
4286,3,9,46,46,46015,Gallicano,3.13E+07,615225.7936,4.88E+06,44.04834573,10.43835774,4
4287,3,9,46,46,46017,Lucca,1.87E+08,618390.0458,4.86E+06,43.86470653,10.47331129,6
4288,3,9,46,46,46018,Massarosa,6.75E+07,606512.8513,4.86E+06,43.86993763,10.325622,4
4289,3,9,46,46,46019,Minucciano,5.67E+07,597933.9824,4.89E+06,44.16401286,10.22489272,4
4290,3,9,46,46,46020,Molazzana,3.10E+07,610410.6826,4.88E+06,44.06900516,10.37873077,4
4291,3,9,46,46,46021,Montecarlo,1.55E+07,633934.2528,4.86E+06,43.84744336,10.66626898,4
4292,3,9,46,46,46022,Pescaglia,7.10E+07,613933.241,4.87E+06,43.96222728,10.42016651,5
4293,3,9,46,46,46023,Piazza al Serchio,2.69E+07,603394.1526,4.89E+06,44.196821,10.29390197,4
4294,3,9,46,46,46024,Pietrasanta,4.20E+07,597853.8176,4.87E+06,43.96000008,10.21969377,4
4295,3,9,46,46,46025,Pieve Fosciana,2.90E+07,616125.0539,4.89E+06,44.14739612,10.45200549,4
4296,3,9,46,46,46026,Porcari,1.83E+07,630026.9211,4.85E+06,43.82893175,10.61715845,4
4297,3,9,46,46,46027,San Romano in Garfagnana,2.60E+07,607847.804,4.89E+06,44.18685293,10.34940834,4
4298,3,9,46,46,46028,Seravezza,3.94E+07,598393.9337,4.87E+06,44.01763415,10.22761347,4
4299,3,9,46,46,46030,Stazzema,7.99E+07,604181.2195,4.87E+06,44.01260319,10.29970829,5
4300,3,9,46,46,46031,Vagli Sotto,4.15E+07,602002.5202,4.88E+06,44.10810121,10.2745756,4
4301,3,9,46,46,46033,Viareggio,3.24E+07,601884.5827,4.86E+06,43.85450822,10.26769353,4
4302,3,9,46,46,46034,Villa Basilica,3.67E+07,631386.2747,4.87E+06,43.9495379,10.63736619,4
4303,3,9,46,46,46035,Villa Collemandina,3.40E+07,611551.2539,4.89E+06,44.19420986,10.39591988,4
4304,3,9,46,46,46036,Fabbriche di Vergemoli,4.25E+07,612153.2923,4.88E+06,44.02351856,10.39941961,4
4305,3,9,46,46,46037,Sillano Giuncugnano,8.17E+07,604721.256,4.90E+06,44.24184337,10.31150881,5
4306,3,9,47,47,47002,Agliana,1.19E+07,660680.3783,4.86E+06,43.89584179,11.00062996,4
4307,3,9,47,47,47003,Buggiano,1.59E+07,639050.2942,4.86E+06,43.8918157,10.73120084,4
4308,3,9,47,47,47005,Lamporecchio,2.25E+07,652916.4708,4.85E+06,43.81719974,10.90146153,4
4309,3,9,47,47,47006,Larciano,2.45E+07,649485.2553,4.85E+06,43.82683341,10.85909527,4
4310,3,9,47,47,47007,Marliana,4.25E+07,643813.5395,4.87E+06,43.95633935,10.79244027,4
4311,3,9,47,47,47008,Massa e Cozzile,1.63E+07,640634.8484,4.86E+06,43.90664313,10.75136328,4
4312,3,9,47,47,47009,Monsummano Terme,3.31E+07,647052.7148,4.86E+06,43.85476486,10.82969675,4
4313,3,9,47,47,47010,Montale,3.19E+07,662474.7878,4.87E+06,43.96069382,11.02517186,4
4314,3,9,47,47,47011,Montecatini-Terme,1.76E+07,643044.9084,4.86E+06,43.89811889,10.78112178,4
4315,3,9,47,47,47012,Pescia,7.90E+07,636279.4525,4.87E+06,43.940353,10.69808388,4
4316,3,9,47,47,47013,Pieve a Nievole,1.28E+07,644076.5873,4.86E+06,43.86868662,10.79308426,4
4317,3,9,47,47,47014,Pistoia,2.36E+08,653635.951,4.87E+06,43.9768802,10.91552183,8
4318,3,9,47,47,47016,Ponte Buggianese,2.95E+07,641976.6401,4.85E+06,43.82748418,10.76573375,4
4319,3,9,47,47,47017,Quarrata,4.62E+07,658468.9767,4.86E+06,43.85171741,10.97164039,4
4320,3,9,47,47,47018,Sambuca Pistoiese,7.68E+07,659965.3233,4.88E+06,44.06890307,10.99752354,4
4321,3,9,47,47,47020,Serravalle Pistoiese,4.20E+07,650298.4055,4.86E+06,43.88831101,10.87113013,4
4322,3,9,47,47,47021,Uzzano,8.04E+06,637275.8118,4.86E+06,43.88906279,10.70902974,4
4323,3,9,47,47,47022,Chiesina Uzzanese,7.02E+06,638373.4068,4.86E+06,43.84085015,10.72130593,4
4324,3,9,47,47,47023,Abetone Cutigliano,7.46E+07,636468.4645,4.89E+06,44.12500445,10.70572854,4
4325,3,9,47,47,47024,San Marcello Piteglio,1.36E+08,643905.891,4.88E+06,44.05282799,10.79650179,6
4326,3,9,48,248,48001,Bagno a Ripoli,7.37E+07,688485.6983,4.84E+06,43.73352758,11.3404751,4
4327,3,9,48,248,48002,Barberino di Mugello,1.34E+08,679139.6978,4.88E+06,44.02102943,11.23515272,4
4328,3,9,48,248,48004,Borgo San Lorenzo,1.47E+08,692917.7119,4.87E+06,43.96316396,11.40472057,6
4329,3,9,48,248,48005,Calenzano,7.77E+07,676225.5987,4.86E+06,43.9013053,11.19438048,4
4330,3,9,48,248,48006,Campi Bisenzio,2.84E+07,671153.7078,4.85E+06,43.82256673,11.12842156,4
4331,3,9,48,248,48008,Capraia e Limite,2.51E+07,660661.7521,4.85E+06,43.75889259,10.99582788,4
4332,3,9,48,248,48010,Castelfiorentino,6.63E+07,658103.8974,4.83E+06,43.61840462,10.95947281,4
4333,3,9,48,248,48011,Cerreto Guidi,4.93E+07,649417.7543,4.85E+06,43.75744769,10.8561064,4
4334,3,9,48,248,48012,Certaldo,7.51E+07,668015.3054,4.83E+06,43.56358804,11.08041814,4
4335,3,9,48,248,48013,Dicomano,6.14E+07,704811.0524,4.87E+06,43.91431585,11.55087696,4
4336,3,9,48,248,48014,Empoli,6.33E+07,656710.5559,4.84E+06,43.69838098,10.94478522,4
4337,3,9,48,248,48015,Fiesole,4.22E+07,687250.6416,4.85E+06,43.81329558,11.32823376,4
4338,3,9,48,248,48017,Firenze,1.03E+08,680646.7077,4.85E+06,43.78012127,11.24488078,5
4339,3,9,48,248,48018,Firenzuola,2.72E+08,689995.8208,4.89E+06,44.1359172,11.37519762,8
4340,3,9,48,248,48019,Fucecchio,6.51E+07,643113.304,4.85E+06,43.76473543,10.7780079,4
4341,3,9,48,248,48020,Gambassi Terme,8.30E+07,657382.5216,4.82E+06,43.51707887,10.94726442,4
4342,3,9,48,248,48021,Greve in Chianti,1.69E+08,688116.7716,4.83E+06,43.60461072,11.33089722,6
4343,3,9,48,248,48022,Impruneta,4.92E+07,681022.3121,4.84E+06,43.69700668,11.24643714,4
4344,3,9,48,248,48024,Lastra a Signa,4.30E+07,667779.0209,4.85E+06,43.74494403,11.08375654,4
4345,3,9,48,248,48025,Londa,5.88E+07,708986.7569,4.86E+06,43.85425213,11.60026735,4
4346,3,9,48,248,48026,Marradi,1.54E+08,710980.0471,4.88E+06,44.06165283,11.63422096,6
4347,3,9,48,248,48027,Montaione,1.05E+08,652013.382,4.82E+06,43.55936688,10.88214973,4
4348,3,9,48,248,48028,Montelupo Fiorentino,2.48E+07,663110.365,4.84E+06,43.72344562,11.02504972,4
4349,3,9,48,248,48030,Montespertoli,1.24E+08,666815.3926,4.83E+06,43.64749465,11.06843502,5
4350,3,9,48,248,48031,Palazzuolo sul Senio,1.09E+08,702507.5437,4.89E+06,44.10600559,11.53032973,4
4351,3,9,48,248,48032,Pelago,5.52E+07,702447.1384,4.85E+06,43.77400564,11.51552903,4
4352,3,9,48,248,48033,Pontassieve,1.14E+08,695006.4021,4.86E+06,43.83403387,11.42550479,5
4353,3,9,48,248,48035,Reggello,1.21E+08,703084.0759,4.84E+06,43.69644291,11.52018612,5
4354,3,9,48,248,48036,Rignano sull'Arno,5.43E+07,694874.8284,4.84E+06,43.72867846,11.41961311,4
4355,3,9,48,248,48037,Rufina,4.60E+07,703745.6465,4.85E+06,43.81815952,11.53352935,4
4356,3,9,48,248,48038,San Casciano in Val di Pesa,1.07E+08,677392.7209,4.83E+06,43.64151858,11.1993679,5
4357,3,9,48,248,48039,San Godenzo,1.00E+08,712088.5192,4.87E+06,43.92951213,11.64218668,4
4358,3,9,48,248,48041,Scandicci,5.98E+07,673162.6282,4.84E+06,43.73212594,11.15015871,4
4359,3,9,48,248,48043,Sesto Fiorentino,4.80E+07,678608.3478,4.86E+06,43.8399901,11.22177011,5
4360,3,9,48,248,48044,Signa,1.92E+07,668735.5392,4.85E+06,43.79314733,11.09732034,4
4361,3,9,48,248,48046,Vaglia,5.59E+07,683935.3189,4.86E+06,43.88803273,11.28987186,4
4362,3,9,48,248,48049,Vicchio,1.38E+08,700147.5709,4.87E+06,43.96028865,11.49471832,5
4363,3,9,48,248,48050,Vinci,5.39E+07,655407.699,4.85E+06,43.77324678,10.93102217,4
4364,3,9,48,248,48052,Figline e Incisa Valdarno,9.84E+07,696428.8278,4.83E+06,43.6241402,11.43467456,4
4365,3,9,48,248,48053,Scarperia e San Piero,1.16E+08,686376.1327,4.88E+06,44.00463218,11.32480007,5
4366,3,9,48,248,48054,Barberino Tavarnelle,1.24E+08,677010.6452,4.82E+06,43.53937638,11.19092087,6
4367,3,9,49,49,49001,Bibbona,6.51E+07,630003.519,4.79E+06,43.26412122,10.60183698,6
4368,3,9,49,49,49002,Campiglia Marittima,8.33E+07,631515.1885,4.77E+06,43.03483976,10.61441537,4
4369,3,9,49,49,49003,Campo nell'Elba,5.57E+07,596658.5078,4.73E+06,42.72172807,10.18055212,6
4370,3,9,49,49,49004,Capoliveri,3.91E+07,611139.3507,4.73E+06,42.74552322,10.35793252,4
4371,3,9,49,49,49005,Capraia Isola,1.95E+07,566695.0128,4.77E+06,43.03701068,9.818749495,4
4372,3,9,49,49,49006,Castagneto Carducci,1.43E+08,629868.9627,4.78E+06,43.17929343,10.59796154,5
4373,3,9,49,49,49007,Cecina,4.25E+07,623226.1253,4.80E+06,43.31467952,10.51958906,4
4374,3,9,49,49,49008,Collesalvetti,1.08E+08,615751.1109,4.83E+06,43.5739989,10.433522,5
4375,3,9,49,49,49009,Livorno,1.04E+08,608971.5991,4.82E+06,43.52186452,10.34839896,5
4376,3,9,49,49,49010,Marciana,4.51E+07,595480.3177,4.74E+06,42.78128554,10.16727953,4
4377,3,9,49,49,49011,Marciana Marina,5.86E+06,597849.7063,4.74E+06,42.79944288,10.19659555,4
4378,3,9,49,49,49012,Piombino,1.30E+08,630829.7791,4.76E+06,42.97558572,10.60445859,6
4379,3,9,49,49,49013,Porto Azzurro,1.38E+07,613606.4697,4.74E+06,42.774857,10.38873108,4
4380,3,9,49,49,49014,Portoferraio,4.81E+07,607965.5072,4.73E+06,42.68645198,10.31790337,4
4381,3,9,49,49,49017,Rosignano Marittimo,1.20E+08,617661.3579,4.81E+06,43.42097383,10.45350325,5
4382,3,9,49,49,49018,San Vincenzo,3.30E+07,626938.5219,4.77E+06,43.07440642,10.55923781,4
4383,3,9,49,49,49019,Sassetta,2.71E+07,635523.7602,4.78E+06,43.1311024,10.66622908,4
4384,3,9,49,49,49020,Suvereto,9.17E+07,638866.9151,4.77E+06,43.05939315,10.70533994,5
4385,3,9,49,49,49021,Rio,3.60E+07,615201.0955,4.74E+06,42.82407844,10.40934042,4
4386,3,9,50,50,50001,Bientina,2.95E+07,632252.4509,4.84E+06,43.72932491,10.64210822,4
4387,3,9,50,50,50002,Buti,2.27E+07,627912.3575,4.84E+06,43.73737425,10.58843303,4
4388,3,9,50,50,50003,Calci,2.57E+07,622867.0705,4.84E+06,43.73088696,10.52561592,4
4389,3,9,50,50,50004,Calcinaia,1.45E+07,629831.6572,4.84E+06,43.67984006,10.61072504,4
4390,3,9,50,50,50005,Capannoli,2.32E+07,634893.9082,4.83E+06,43.58465051,10.67088777,4
4391,3,9,50,50,50006,Casale Marittimo,1.44E+07,630796.717,4.79E+06,43.29501948,10.61242613,4
4392,3,9,50,50,50008,Cascina,7.90E+07,620825.1483,4.84E+06,43.66409983,10.49859743,6
4393,3,9,50,50,50009,Castelfranco di Sotto,4.78E+07,637094.956,4.85E+06,43.75338534,10.70291626,4
4394,3,9,50,50,50010,Castellina Marittima,4.49E+07,625248.5466,4.81E+06,43.39839625,10.5466539,4
4395,3,9,50,50,50011,Castelnuovo di Val di Cecina,8.96E+07,654508.0243,4.79E+06,43.21287097,10.90216713,5
4396,3,9,50,50,50012,Chianni,6.23E+07,632633.336,4.81E+06,43.46316018,10.63959269,4
4397,3,9,50,50,50014,Fauglia,4.29E+07,621242.7913,4.82E+06,43.56328214,10.5012668,4
4398,3,9,50,50,50015,Guardistallo,2.37E+07,631994.2404,4.80E+06,43.31219535,10.62764691,4
4399,3,9,50,50,50016,Lajatico,7.25E+07,639627.1256,4.81E+06,43.45026157,10.72568047,4
4400,3,9,50,50,50019,Montecatini Val di Cecina,1.54E+08,639230.8875,4.80E+06,43.34566686,10.71782515,6
4401,3,9,50,50,50020,Montescudaio,2.02E+07,629125.4654,4.80E+06,43.33035978,10.59274659,4
4402,3,9,50,50,50021,Monteverdi Marittimo,9.87E+07,639436.0615,4.78E+06,43.18227587,10.71576041,5
4403,3,9,50,50,50022,Montopoli in Val d'Arno,3.06E+07,640119.8082,4.84E+06,43.66659075,10.73797818,4
4404,3,9,50,50,50023,Orciano Pisano,1.17E+07,621142.7522,4.82E+06,43.4951298,10.49833971,4
4405,3,9,50,50,50024,Palaia,7.38E+07,642189.1986,4.83E+06,43.60489108,10.76184138,4
4406,3,9,50,50,50025,Peccioli,9.26E+07,643450.4591,4.82E+06,43.53414111,10.77538919,4
4407,3,9,50,50,50026,Pisa,1.84E+08,609182.7164,4.84E+06,43.67215612,10.35437858,5
4408,3,9,50,50,50027,Pomarance,2.27E+08,648475.0176,4.79E+06,43.26824296,10.82955232,8
4409,3,9,50,50,50028,Ponsacco,2.05E+07,631933.4303,4.83E+06,43.61651656,10.63508075,4
4410,3,9,50,50,50029,Pontedera,4.55E+07,632833.9697,4.83E+06,43.64722909,10.64707995,4
4411,3,9,50,50,50030,Riparbella,5.89E+07,629940.6699,4.80E+06,43.37093493,10.60387023,5
4412,3,9,50,50,50031,San Giuliano Terme,9.17E+07,613527.8383,4.85E+06,43.7568653,10.41026349,6
4413,3,9,50,50,50032,San Miniato,1.02E+08,648439.0978,4.84E+06,43.66779101,10.84120166,4
4414,3,9,50,50,50033,Santa Croce sull'Arno,1.69E+07,640880.7904,4.84E+06,43.73477738,10.74939899,4
4415,3,9,50,50,50034,Santa Luce,6.56E+07,625266.9654,4.81E+06,43.46268729,10.54851995,4
4416,3,9,50,50,50035,Santa Maria a Monte,3.79E+07,635902.4547,4.84E+06,43.70633311,10.6867825,4
4417,3,9,50,50,50036,Terricciola,4.38E+07,635668.7113,4.82E+06,43.53168853,10.6790132,4
4418,3,9,50,50,50037,Vecchiano,6.76E+07,607096.3851,4.85E+06,43.79307206,10.33117454,4
4419,3,9,50,50,50038,Vicopisano,2.71E+07,626202.7692,4.84E+06,43.69971477,10.56622187,4
4420,3,9,50,50,50039,Volterra,2.54E+08,652820.965,4.81E+06,43.39931361,10.88715884,7
4421,3,9,50,50,50040,Casciana Terme Lari,8.14E+07,628908.2741,4.82E+06,43.55602536,10.5959904,5
4422,3,9,50,50,50041,Crespina Lorenzana,4.62E+07,624414.3235,4.83E+06,43.56977728,10.54070281,4
4423,3,9,51,51,51001,Anghiari,1.31E+08,743979.4813,4.82E+06,43.53801755,12.01971446,6
4424,3,9,51,51,51002,Arezzo,3.83E+08,735013.4716,4.81E+06,43.44503886,11.90428529,9
4425,3,9,51,51,51003,Badia Tedalda,1.19E+08,755596.1185,4.84E+06,43.71356322,12.17271391,6
4426,3,9,51,51,51004,Bibbiena,8.77E+07,729459.7737,4.85E+06,43.73110011,11.84912815,4
4427,3,9,51,51,51005,Bucine,1.32E+08,710743.048,4.81E+06,43.42306308,11.60342179,4
4428,3,9,51,51,51006,Capolona,4.83E+07,728562.1312,4.83E+06,43.56011703,11.8299381,4
4429,3,9,51,51,51007,Caprese Michelangelo,6.67E+07,740487.8941,4.84E+06,43.63973029,11.98152234,4
4430,3,9,51,51,51008,Castel Focognano,5.61E+07,724391.7535,4.84E+06,43.64179807,11.78206888,4
4431,3,9,51,51,51010,Castel San Niccolò,8.30E+07,714215.1838,4.84E+06,43.72371717,11.65952047,4
4432,3,9,51,51,51011,Castiglion Fibocchi,2.54E+07,722258.4673,4.82E+06,43.54384664,11.75115175,4
4433,3,9,51,51,51012,Castiglion Fiorentino,1.12E+08,737312.4608,4.80E+06,43.32937547,11.92711898,5
4434,3,9,51,51,51013,Cavriglia,6.05E+07,699407.8171,4.82E+06,43.53604489,11.46799384,4
4435,3,9,51,51,51014,Chitignano,1.49E+07,732635.9416,4.84E+06,43.66068896,11.88518335,4
4436,3,9,51,51,51015,Chiusi della Verna,1.01E+08,735372.5684,4.85E+06,43.72509814,11.9222505,5
4437,3,9,51,51,51016,Civitella in Val di Chiana,1.01E+08,721822.0077,4.81E+06,43.41043859,11.73971073,4
4438,3,9,51,51,51017,Cortona,3.42E+08,743493.8791,4.79E+06,43.26168953,12.00002702,9
4439,3,9,51,51,51018,Foiano della Chiana,4.08E+07,728062.06,4.79E+06,43.26178318,11.8099095,4
4440,3,9,51,51,51020,Loro Ciuffenna,8.78E+07,714395.5709,4.83E+06,43.6033149,11.65644175,4
4441,3,9,51,51,51021,Lucignano,4.45E+07,721796.1482,4.80E+06,43.27961653,11.73351063,4
4442,3,9,51,51,51022,Marciano della Chiana,2.38E+07,726766.8566,4.80E+06,43.31508976,11.79639521,4
4443,3,9,51,51,51023,Montemignaio,2.61E+07,709743.7858,4.85E+06,43.74902505,11.60510671,4
4444,3,9,51,51,51024,Monterchi,2.94E+07,750120.0823,4.82E+06,43.47057961,12.09226489,4
4445,3,9,51,51,51025,Monte San Savino,8.98E+07,720896.5465,4.80E+06,43.34385167,11.72529491,6
4446,3,9,51,51,51026,Montevarchi,5.67E+07,706281.1924,4.82E+06,43.50049175,11.55156048,4
4447,3,9,51,51,51027,Ortignano Raggiolo,3.67E+07,719428.9627,4.84E+06,43.6720314,11.72190749,4
4448,3,9,51,51,51030,Pieve Santo Stefano,1.56E+08,746565.4282,4.84E+06,43.67880718,12.05885204,5
4449,3,9,51,51,51031,Poppi,9.65E+07,724042.922,4.85E+06,43.75124249,11.7828048,5
4450,3,9,51,51,51033,San Giovanni Valdarno,2.14E+07,703841.5712,4.83E+06,43.55719617,11.52374972,4
4451,3,9,51,51,51034,Sansepolcro,9.07E+07,753252.5173,4.83E+06,43.5897641,12.13716701,5
4452,3,9,51,51,51035,Sestino,8.05E+07,763798.914,4.85E+06,43.72399888,12.27509918,5
4453,3,9,51,51,51037,Subbiano,7.89E+07,734425.2498,4.83E+06,43.5940322,11.90415997,4
4454,3,9,51,51,51038,Talla,5.97E+07,722858.2653,4.83E+06,43.60101887,11.76118865,4
4455,3,9,51,51,51039,Terranuova Bracciolini,8.49E+07,711165.4675,4.83E+06,43.55519656,11.61433673,4
4456,3,9,51,51,51040,Castelfranco Piandiscò,5.59E+07,706428.272,4.83E+06,43.63827211,11.55921059,4
4457,3,9,51,51,51041,Pratovecchio Stia,1.39E+08,717618.1038,4.86E+06,43.81698326,11.70597168,4
4458,3,9,51,51,51042,Laterina Pergine Valdarno,7.01E+07,717382.727,4.82E+06,43.47888298,11.68791466,4
4459,3,9,52,52,52001,Abbadia San Salvatore,5.89E+07,719158.0556,4.75E+06,42.88398323,11.6836626,4
4460,3,9,52,52,52002,Asciano,2.17E+08,704793.9403,4.79E+06,43.24358742,11.52248795,6
4461,3,9,52,52,52003,Buonconvento,6.59E+07,701109.863,4.78E+06,43.14103477,11.47296552,4
4462,3,9,52,52,52004,Casole d'Elsa,1.47E+08,668321.1433,4.80E+06,43.31302908,11.0756189,7
4463,3,9,52,52,52005,Castellina in Chianti,9.85E+07,683332.6843,4.81E+06,43.45657571,11.26606858,4
4464,3,9,52,52,52006,Castelnuovo Berardenga,1.77E+08,698548.2623,4.80E+06,43.36562525,11.45046156,7
4465,3,9,52,52,52007,Castiglione d'Orcia,1.42E+08,715203.9658,4.76E+06,42.97932438,11.6393168,5
4466,3,9,52,52,52008,Cetona,5.39E+07,737327.9103,4.76E+06,42.9430068,11.90892169,4
4467,3,9,52,52,52009,Chianciano Terme,3.66E+07,730527.3092,4.77E+06,43.04136445,11.83008494,4
4468,3,9,52,52,52010,Chiusdino,1.42E+08,673013.78,4.78E+06,43.17003117,11.12849748,5
4469,3,9,52,52,52011,Chiusi,5.79E+07,738657.2439,4.77E+06,43.03018338,11.92935437,4
4470,3,9,52,52,52012,Colle di Val d'Elsa,9.23E+07,669651.4409,4.81E+06,43.39229356,11.0947484,4
4471,3,9,52,52,52013,Gaiole in Chianti,1.29E+08,697930.3313,4.81E+06,43.44036737,11.44584219,5
4472,3,9,52,52,52015,Montepulciano,1.66E+08,731102.0654,4.78E+06,43.11262486,11.84043275,7
4473,3,9,52,52,52016,Monteriggioni,1.00E+08,680352.3254,4.80E+06,43.36767877,11.2259713,5
4474,3,9,52,52,52017,Monteroni d'Arbia,1.05E+08,694074.5515,4.79E+06,43.21924292,11.38950822,5
4475,3,9,52,52,52018,Monticiano,1.09E+08,680979.6069,4.78E+06,43.11835056,11.22461805,5
4476,3,9,52,52,52019,Murlo,1.16E+08,690871.2598,4.78E+06,43.15213684,11.34749543,4
4477,3,9,52,52,52020,Piancastagnaio,6.92E+07,720044.1244,4.74E+06,42.82399729,11.69190374,4
4478,3,9,52,52,52021,Pienza,1.23E+08,719420.2786,4.77E+06,43.0636792,11.69471335,5
4479,3,9,52,52,52022,Poggibonsi,7.05E+07,675352.2125,4.81E+06,43.45757809,11.16746509,4
4480,3,9,52,52,52023,Radda in Chianti,8.08E+07,691098.4003,4.82E+06,43.49276953,11.36346406,5
4481,3,9,52,52,52024,Radicofani,1.18E+08,726028.9126,4.76E+06,42.91876923,11.76935131,6
4482,3,9,52,52,52025,Radicondoli,1.33E+08,663831.2796,4.79E+06,43.22471024,11.01733436,5
4483,3,9,52,52,52026,Rapolano Terme,8.27E+07,712904.4308,4.80E+06,43.28628231,11.62421679,4
4484,3,9,52,52,52027,San Casciano dei Bagni,9.24E+07,733482.3733,4.75E+06,42.86322457,11.85809914,5
4485,3,9,52,52,52028,San Gimignano,1.39E+08,663959.1933,4.82E+06,43.4716068,11.02711237,5
4486,3,9,52,52,52030,San Quirico d'Orcia,4.25E+07,712095.945,4.77E+06,43.0584225,11.60454445,4
4487,3,9,52,52,52031,Sarteano,8.47E+07,731565.2929,4.76E+06,42.98196285,11.84008649,4
4488,3,9,52,52,52032,Siena,1.18E+08,689226.8753,4.80E+06,43.31058535,11.33331214,4
4489,3,9,52,52,52033,Sinalunga,7.91E+07,722265.6501,4.79E+06,43.225483,11.73686973,4
4490,3,9,52,52,52034,Sovicille,1.43E+08,680753.5613,4.79E+06,43.24635074,11.22648844,5
4491,3,9,52,52,52035,Torrita di Siena,5.85E+07,724713.0769,4.78E+06,43.15553112,11.76384402,5
4492,3,9,52,52,52036,Trequanda,6.38E+07,717465.0499,4.78E+06,43.16844628,11.67526557,4
4493,3,9,52,52,52037,Montalcino,3.08E+08,702607.8801,4.77E+06,43.05911378,11.48806388,8
4494,3,9,53,53,53001,Arcidosso,9.45E+07,702941.0742,4.75E+06,42.85116082,11.48377294,5
4495,3,9,53,53,53002,Campagnatico,1.62E+08,683910.4407,4.75E+06,42.85389085,11.25096798,6
4496,3,9,53,53,53003,Capalbio,1.88E+08,699249.232,4.70E+06,42.45434242,11.42312817,6
4497,3,9,53,53,53004,Castel del Piano,6.77E+07,704818.5556,4.76E+06,42.92607185,11.50978729,5
4498,3,9,53,53,53005,Castell'Azzara,6.35E+07,718030.8495,4.74E+06,42.76668696,11.66481391,5
4499,3,9,53,53,53006,Castiglione della Pescaia,2.09E+08,655349.048,4.74E+06,42.8222607,10.90043222,6
4500,3,9,53,53,53007,Cinigiano,1.60E+08,694307.353,4.75E+06,42.89976281,11.37997855,5
4501,3,9,53,53,53008,Civitella Paganico,1.95E+08,686585.714,4.76E+06,43.00431656,11.28927752,8
4502,3,9,53,53,53009,Follonica,5.60E+07,643848.1178,4.76E+06,42.96188928,10.76371677,4
4503,3,9,53,53,53010,Gavorrano,1.65E+08,659277.4464,4.76E+06,42.93439207,10.95202076,4
4504,3,9,53,53,53011,Grosseto,4.73E+08,671013.9753,4.74E+06,42.76721395,11.09020559,12
4505,3,9,53,53,53012,Isola del Giglio,2.43E+07,658474.3161,4.69E+06,42.34266242,10.92385578,4
4506,3,9,53,53,53013,Magliano in Toscana,2.51E+08,684463.9527,4.72E+06,42.63062373,11.24965172,7
4507,3,9,53,53,53014,Manciano,3.72E+08,704601.3932,4.72E+06,42.57182397,11.49288119,12
4508,3,9,53,53,53015,Massa Marittima,2.83E+08,654852.4075,4.77E+06,43.04548699,10.90121354,7
